TEMP:             MU:          SIGMA: 
0.0512768        0.739912        0.662854
0.0511742        0.656035        0.647531
0.0510719        0.592044         0.65269
0.0509697        0.612686        0.632327
0.0508678        0.579519         0.61876
0.050766        0.656354        0.643027
0.0506645        0.552342        0.645949
0.0505632        0.534174        0.657313
0.050462        0.544302        0.654034
0.0503611        0.547161        0.694068
0.0502604        0.593057        0.677736
0.0501599        0.520056        0.700701
0.0500596         0.55634        0.678483
0.0499594        0.588062        0.677085
0.0498595        0.564022        0.661828
0.0497598        0.486751        0.650904
0.0496603        0.485111        0.647459
0.049561        0.465436        0.659512
0.0494618        0.443691         0.63986
0.0493629        0.462645        0.600442
0.0492642        0.473414        0.627681
0.0491657        0.586517        0.610077
0.0490673        0.586705        0.604486
0.0489692        0.600029        0.585197
0.0488713         0.63587        0.614703
0.0487735        0.678904        0.618319
0.048676         0.65727        0.609851
0.0485786        0.660308        0.574936
0.0484815        0.685852        0.595593
0.0483845         0.69184        0.604231
0.0482877        0.744251        0.645488
0.0481912        0.701032        0.646555
0.0480948         0.72371        0.622703
0.0479986        0.717869        0.597196
0.0479026        0.725773        0.577205
0.0478068        0.756164        0.573639
0.0477112        0.757448        0.546855
0.0476157         0.74417        0.540592
0.0475205        0.712255        0.557563
0.0474255        0.676781        0.576814
0.0473306        0.674239         0.57173
0.047236        0.722598        0.567364
0.0471415        0.715421        0.583044
0.0470472          0.7881        0.589715
0.0469531        0.829373         0.60525
0.0468592        0.875962        0.595437
0.0467655        0.910834        0.605662
0.046672        0.926229         0.59604
0.0465786        0.905677        0.597887
0.0464855        0.862256        0.578235
0.0463925        0.853417        0.572879
0.0462997        0.860076        0.556345
0.0462071        0.825141        0.551512
0.0461147        0.830599        0.563957
0.0460225        0.808981         0.53573
0.0459304        0.789106        0.545535
0.0458385        0.805405        0.568003
0.0457469         0.90243        0.566342
0.0456554         0.85652        0.588528
0.0455641        0.900331        0.592782
0.0454729        0.840302        0.577756
0.045382        0.856309        0.585982
0.0452912        0.853997        0.590707
0.0452006        0.876873        0.559176
0.0451102        0.843075        0.559816
0.04502        0.843975        0.574722
0.04493        0.849272        0.610455
0.0448401        0.919449        0.612463
0.0447504        0.866864        0.630736
0.0446609        0.817166        0.609996
0.0445716        0.825044        0.611786
0.0444825        0.840849        0.631385
0.0443935         0.88994        0.627865
0.0443047        0.891498        0.607513
0.0442161        0.836702         0.57101
0.0441277        0.795569        0.564679
0.0440394        0.827424        0.558545
0.0439514        0.828154        0.555407
0.0438634         0.90364        0.581987
0.0437757         0.91375        0.600089
0.0436882        0.873909        0.597951
0.0436008        0.856267        0.596567
0.0435136        0.825149        0.597129
0.0434266        0.840277        0.609165
0.0433397        0.864421        0.592837
0.043253         0.86912        0.634614
0.0431665        0.897495        0.649888
0.0430802        0.889462        0.632868
0.042994        0.823154        0.586726
0.042908        0.839929        0.598223
0.0428222        0.807796        0.592985
0.0427366        0.895433         0.62363
0.0426511        0.871929        0.632427
0.0425658        0.890526        0.621969
0.0424807         0.88886        0.606961
0.0423957        0.886035        0.593572
0.0423109        0.894236         0.58965
0.0422263         0.92634        0.566639
0.0421419        0.948546        0.553867
0.0420576        0.978386        0.585479
0.0419735        0.969546        0.578978
0.0418895        0.937339        0.576833
0.0418057        0.933888        0.574949
0.0417221        0.930962        0.568564
0.0416387        0.901843        0.561977
0.0415554         0.89128        0.540578
0.0414723        0.824647        0.539271
0.0413893        0.808776        0.541034
0.0413066        0.782301        0.550297
0.0412239        0.857134         0.57279
0.0411415        0.855546        0.561281
0.0410592        0.848474        0.575867
0.0409771         0.88759        0.564261
0.0408951        0.884444        0.585331
0.0408134        0.891983        0.607979
0.0407317        0.909648        0.618636
0.0406503         0.93504        0.639982
0.040569        0.949343        0.630446
0.0404878        0.986753        0.622627
0.0404068        0.965887        0.636349
0.040326        0.956781         0.61037
0.0402454        0.929083        0.624651
0.0401649        0.902284        0.617158
0.0400846        0.882818        0.622034
0.0400044        0.856156        0.597089
0.0399244        0.827588         0.61221
0.0398445        0.818563        0.634045
0.0397648        0.823458        0.653736
0.0396853        0.844978         0.66478
0.0396059        0.864394        0.640161
0.0395267        0.832665        0.656563
0.0394477        0.836712        0.642196
0.0393688        0.866095         0.63563
0.03929        0.821528        0.625599
0.0392115        0.829277        0.639932
0.039133        0.832702        0.630329
0.0390548        0.841227        0.638668
0.0389767         0.87577        0.622162
0.0388987        0.878768        0.621594
0.0388209         0.85512        0.611222
0.0387433          0.7936        0.599839
0.0386658        0.783553        0.594706
0.0385885        0.792202        0.599027
0.0385113        0.754909        0.611745
0.0384343        0.767716        0.618273
0.0383574         0.75927        0.652408
0.0382807        0.793578        0.663833
0.0382041        0.784268        0.692317
0.0381277        0.802072        0.690964
0.0380514        0.826168        0.665925
0.0379753         0.83585        0.679064
0.0378994         0.85852         0.70291
0.0378236        0.800756        0.687975
0.0377479        0.788694        0.680902
0.0376725        0.807295        0.685616
0.0375971        0.800385        0.667489
0.0375219        0.779138        0.657734
0.0374469        0.766903        0.667378
0.037372        0.729431         0.67518
0.0372972        0.710384        0.678847
0.0372226        0.740671         0.70383
0.0371482        0.738532        0.698464
0.0370739        0.785066        0.696387
0.0369997        0.703286        0.691877
0.0369257        0.698746        0.695401
0.0368519        0.728415        0.721474
0.0367782        0.775738        0.695321
0.0367046        0.751373        0.679659
0.0366312        0.798814        0.701608
0.036558        0.770937        0.701903
0.0364849        0.710584        0.705405
0.0364119        0.715746        0.718044
0.0363391        0.685416        0.688877
0.0362664        0.667384        0.693682
0.0361938         0.64932        0.705537
0.0361215        0.605015        0.681409
0.0360492        0.639304         0.67847
0.0359771        0.645989        0.686109
0.0359052        0.620136        0.680637
0.0358334        0.654282        0.677935
0.0357617        0.669463        0.687955
0.0356902         0.66442        0.681772
0.0356188        0.628443        0.714308
0.0355475        0.678107        0.740044
0.0354764        0.713864        0.731709
0.0354055        0.729396        0.731064
0.0353347        0.723889        0.738578
0.035264        0.739754        0.755681
0.0351935        0.701127        0.735098
0.0351231        0.679047        0.715132
0.0350529          0.7559        0.724381
0.0349827          0.7767        0.720331
0.0349128         0.76687        0.711921
0.034843        0.759583        0.722623
0.0347733        0.801974        0.697943
0.0347037        0.758816        0.690329
0.0346343        0.688079        0.707075
0.034565         0.72847        0.734146
0.0344959        0.775529        0.737857
0.0344269        0.745677        0.748982
0.0343581        0.724878        0.736162
0.0342894        0.683952        0.719269
0.0342208        0.723483        0.724812
0.0341523        0.738179        0.725619
0.034084        0.713882        0.702848
0.0340159        0.740179        0.693595
0.0339478         0.71933        0.709837
0.0338799        0.697691        0.704878
0.0338122        0.749043        0.691161
0.0337446        0.712503        0.690965
0.0336771         0.71203        0.701303
0.0336097        0.665688         0.69773
0.0335425        0.673079        0.700864
0.0334754        0.686094        0.676222
0.0334085        0.693238        0.659325
0.0333416        0.737903        0.668235
0.033275        0.752208        0.665633
0.0332084        0.743909        0.637676
0.033142        0.771781        0.661086
0.0330757        0.820524        0.704561
0.0330096        0.801219        0.705899
0.0329435        0.823173        0.702468
0.0328776        0.827469         0.70725
0.0328119        0.842071        0.683702
0.0327463         0.86173        0.675487
0.0326808        0.852645        0.681442
0.0326154        0.781571        0.669103
0.0325502        0.783151        0.653498
0.0324851         0.79616         0.66665
0.0324201        0.853852        0.646591
0.0323553        0.818174         0.64977
0.0322906        0.798526        0.640978
0.032226        0.723425        0.662412
0.0321615        0.745362        0.660844
0.0320972        0.790023         0.66126
0.032033        0.797423        0.661394
0.0319689        0.788634         0.67081
0.031905        0.747034        0.676477
0.0318412        0.738261        0.659108
0.0317775        0.715994        0.674064
0.031714        0.742341        0.678828
0.0316505        0.733288        0.696262
0.0315872        0.738097        0.697188
0.0315241        0.712207        0.694478
0.031461        0.716485        0.677606
0.0313981        0.682375        0.695891
0.0313353         0.65836        0.673339
0.0312726        0.638808        0.684148
0.0312101        0.680235        0.682944
0.0311477        0.658958         0.70029
0.0310854        0.711114        0.710472
0.0310232        0.680843        0.718178
0.0309611        0.681819        0.720497
0.0308992        0.680207        0.713972
0.0308374        0.712553        0.735083
0.0307757        0.771797        0.732912
0.0307142        0.799411        0.737244
0.0306528        0.777283        0.731067
0.0305915        0.797038        0.700492
0.0305303         0.78818         0.69266
0.0304692        0.761713        0.704316
0.0304083        0.727424        0.710881
0.0303475         0.71854        0.703339
0.0302868        0.753661        0.719001
0.0302262        0.793641        0.734131
0.0301657         0.80446        0.735133
0.0301054        0.824167        0.742425
0.0300452        0.760743        0.732447
0.0299851        0.776428        0.729997
0.0299251        0.750057          0.7211
0.0298653        0.785244        0.717238
0.0298056        0.770772         0.71807
0.0297459        0.804947         0.72256
0.0296865        0.823279        0.724213
0.0296271        0.844412         0.74218
0.0295678        0.850925        0.733051
0.0295087        0.845398        0.720596
0.0294497        0.808455        0.721999
0.0293908        0.771548          0.7259
0.029332        0.755768        0.733063
0.0292733        0.759369        0.722198
0.0292148        0.783886        0.740044
0.0291564        0.765243        0.745551
0.029098        0.789503        0.736931
0.0290398        0.768618        0.714688
0.0289818        0.741799        0.714317
0.0289238        0.745722        0.723568
0.028866        0.719754        0.711941
0.0288082        0.727051        0.715607
0.0287506        0.681919         0.71856
0.0286931        0.700079        0.689773
0.0286357        0.762733        0.693866
0.0285784        0.760738        0.700843
0.0285213         0.79967        0.682229
0.0284642         0.78355        0.668804
0.0284073        0.757064        0.678079
0.0283505         0.74467        0.678384
0.0282938        0.793286         0.68999
0.0282372        0.789862          0.7032
0.0281807        0.812118        0.692638
0.0281244        0.834716         0.70504
0.0280681        0.820727        0.702735
0.028012        0.869468        0.692666
0.027956        0.893512        0.682845
0.0279001        0.891346        0.659933
0.0278443        0.862436         0.66164
0.0277886        0.818009        0.664756
0.027733        0.807564        0.657128
0.0276775        0.835252        0.645123
0.0276222        0.806804          0.6409
0.0275669        0.785007         0.63112
0.0275118        0.779573        0.633878
0.0274568        0.716442        0.614685
0.0274019        0.740935        0.616216
0.0273471         0.73317         0.62852
0.0272924        0.716752        0.625488
0.0272378        0.762505        0.642837
0.0271833        0.755324        0.647614
0.0271289        0.768337        0.637031
0.0270747        0.716099        0.626745
0.0270205        0.734743        0.627088
0.0269665        0.743886        0.659159
0.0269125        0.770402        0.657054
0.0268587        0.768363        0.682672
0.026805        0.777208        0.680522
0.0267514        0.829341        0.663565
0.0266979        0.861046        0.672247
0.0266445        0.872006        0.671471
0.0265912        0.883216          0.6717
0.026538        0.901146        0.666818
0.026485        0.907377        0.643098
0.026432        0.887913        0.629943
0.0263791        0.882531         0.63451
0.0263264        0.882202         0.66253
0.0262737        0.880985        0.668787
0.0262212        0.851502        0.671848
0.0261687        0.847325        0.681784
0.0261164         0.80155        0.674471
0.0260641        0.789859        0.665542
0.026012        0.800882        0.680403
0.02596        0.807294        0.675039
0.0259081        0.827108        0.697627
0.0258563        0.804187        0.700061
0.0258045        0.826018        0.723099
0.0257529        0.823288        0.720386
0.0257014        0.857835        0.695541
0.02565        0.868057        0.695971
0.0255987        0.858545         0.70749
0.0255475        0.845576         0.68331
0.0254964        0.872882        0.675292
0.0254454        0.853514        0.655657
0.0253946        0.848324         0.65708
0.0253438        0.823574        0.660593
0.0252931        0.861829        0.665852
0.0252425        0.808136        0.667691
0.025192        0.794081        0.659328
0.0251416        0.778916        0.667823
0.0250913        0.807437        0.663132
0.0250412        0.794948        0.662301
0.0249911        0.822591        0.652946
0.0249411        0.785634        0.650543
0.0248912        0.753878        0.658913
0.0248414         0.74998        0.649085
0.0247917        0.753337        0.649143
0.0247422        0.759652        0.660152
0.0246927        0.765905        0.645791
0.0246433        0.743479        0.649477
0.024594        0.737085         0.62504
0.0245448        0.711917        0.632024
0.0244957        0.709336         0.61467
0.0244467        0.725917        0.613507
0.0243978        0.715189        0.620643
0.024349        0.720176        0.626723
0.0243003        0.713287        0.614431
0.0242517        0.723362        0.635184
0.0242032         0.72754        0.631851
0.0241548         0.72527        0.642849
0.0241065        0.722983        0.647164
0.0240583        0.756305        0.654427
0.0240102         0.76406        0.668666
0.0239622        0.754579        0.671607
0.0239143        0.768575        0.676973
0.0238664        0.744982        0.672871
0.0238187        0.730115        0.677296
0.0237711        0.744346        0.684141
0.0237235        0.725381         0.69081
0.0236761          0.7381        0.693027
0.0236287        0.734446        0.711567
0.0235815        0.762333        0.724529
0.0235343        0.732004        0.725366
0.0234872        0.740803        0.738919
0.0234402        0.737403        0.732326
0.0233934        0.768802        0.723521
0.0233466        0.797087        0.723983
0.0232999        0.800372        0.721962
0.0232533        0.774777        0.717398
0.0232068        0.758188         0.71566
0.0231604        0.751488        0.706679
0.023114        0.752996        0.703253
0.0230678        0.781431        0.709003
0.0230217        0.779161        0.698019
0.0229756        0.768584        0.716286
0.0229297        0.802193        0.726798
0.0228838        0.803217        0.739276
0.0228381          0.7809        0.716075
0.0227924        0.823066        0.708916
0.0227468         0.82418        0.707009
0.0227013          0.8513        0.729931
0.0226559        0.826587        0.741602
0.0226106        0.832592        0.749488
0.0225654         0.81396        0.733638
0.0225202        0.790919        0.734204
0.0224752        0.808694        0.729263
0.0224302        0.831719        0.739526
0.0223854        0.825289         0.73357
0.0223406         0.78463        0.723706
0.0222959        0.783879        0.720319
0.0222513        0.782043        0.711301
0.0222068        0.809962        0.710494
0.0221624        0.803932        0.708033
0.0221181        0.776726        0.688206
0.0220739        0.791215        0.697913
0.0220297        0.795516        0.693135
0.0219857        0.801198        0.680665
0.0219417        0.778302        0.674122
0.0218978        0.779086        0.663401
0.021854        0.767201        0.639698
0.0218103        0.760375        0.624998
0.0217667        0.737667        0.617241
0.0217231        0.750942        0.608202
0.0216797        0.747312        0.610516
0.0216363        0.746412        0.620074
0.0215931        0.755213        0.617595
0.0215499        0.761831         0.61733
0.0215068        0.765325        0.621244
0.0214638        0.795978        0.631544
0.0214208        0.822145        0.627863
0.021378        0.822773        0.636593
0.0213352        0.830817        0.638467
0.0212926        0.810071        0.629021
0.02125        0.820363        0.621398
0.0212075        0.787596         0.61633
0.0211651        0.812472        0.619012
0.0211227        0.860951        0.607013
0.0210805        0.868945        0.615312
0.0210383        0.849256        0.640762
0.0209963        0.830458        0.657461
0.0209543        0.818234        0.658841
0.0209124        0.818599        0.652443
0.0208705        0.790474        0.660352
0.0208288        0.762783        0.650523
0.0207871        0.764473        0.653204
0.0207456        0.806074         0.64819
0.0207041        0.790842           0.655
0.0206627        0.810637        0.663443
0.0206213        0.791351        0.681294
0.0205801        0.816816        0.659018
0.0205389        0.811738        0.658947
0.0204979        0.817253        0.666947
0.0204569        0.822766        0.662171
0.0204159        0.790283        0.667239
0.0203751        0.812861        0.666312
0.0203344        0.838308        0.663551
0.0202937         0.82733        0.659576
0.0202531         0.80383        0.645849
0.0202126        0.797948        0.652398
0.0201722        0.810397        0.645266
0.0201318        0.816466        0.633324
0.0200916        0.807589        0.617497
0.0200514        0.817363        0.625315
0.0200113        0.809308        0.617043
0.0199713        0.831505        0.613048
0.0199313        0.850367        0.604532
0.0198915         0.86181        0.601575
0.0198517        0.846648        0.603146
0.019812        0.853392        0.604685
0.0197723        0.833309        0.607656
0.0197328        0.833745        0.606863
0.0196933         0.82542        0.604046
0.0196539        0.836212         0.62683
0.0196146          0.8355        0.632319
0.0195754        0.827297         0.63545
0.0195363        0.820952        0.628541
0.0194972        0.831329        0.631718
0.0194582        0.800572        0.618374
0.0194193        0.783902        0.625072
0.0193804         0.77564        0.620954
0.0193417        0.741244        0.624122
0.019303         0.74514        0.624399
0.0192644        0.739386        0.627743
0.0192259        0.734397        0.618449
0.0191874        0.724947        0.611644
0.019149        0.734896        0.603037
0.0191107        0.762253        0.592719
0.0190725        0.787631        0.596164
0.0190344        0.761693        0.600086
0.0189963        0.756846        0.580615
0.0189583         0.72371        0.587448
0.0189204        0.742529        0.591713
0.0188826        0.738503         0.59747
0.0188448        0.752642        0.588537
0.0188071         0.73146        0.561446
0.0187695        0.716123        0.572494
0.0187319        0.751375        0.574884
0.0186945        0.753547        0.577724
0.0186571        0.752572        0.585465
0.0186198         0.76248         0.58511
0.0185825        0.781544        0.586203
0.0185454        0.802554        0.591264
0.0185083        0.822378        0.587928
0.0184713        0.838141        0.592283
0.0184343        0.842453        0.600523
0.0183975        0.837394        0.608636
0.0183607        0.830083        0.612814
0.0183239        0.845368        0.614583
0.0182873        0.859239        0.618028
0.0182507        0.856531        0.623665
0.0182142        0.842014        0.617513
0.0181778        0.822727        0.615309
0.0181414        0.828993        0.617427
0.0181051        0.816646        0.635622
0.0180689        0.836748        0.639216
0.0180328        0.840263        0.640216
0.0179967        0.828659        0.641648
0.0179607        0.821253        0.643188
0.0179248         0.80959        0.642595
0.017889        0.806926         0.65529
0.0178532        0.814291        0.645744
0.0178175        0.803207        0.648307
0.0177818        0.807121        0.640767
0.0177463        0.818833        0.639203
0.0177108        0.829595        0.642182
0.0176754         0.84412        0.644509
0.01764        0.823287        0.649011
0.0176047        0.847495        0.644772
0.0175695        0.845474        0.642531
0.0175344        0.840197        0.635759
0.0174993        0.824767        0.630604
0.0174643        0.795416        0.637007
0.0174294        0.779525        0.629634
0.0173945        0.761424        0.629337
0.0173597        0.790043        0.634857
0.017325         0.79337        0.623213
0.0172904         0.77222        0.616681
0.0172558         0.78214        0.616669
0.0172213        0.788442        0.615381
0.0171868        0.791069        0.612455
0.0171525        0.785838        0.607066
0.0171182         0.76646         0.60231
0.0170839        0.780025        0.595862
0.0170498        0.759157        0.594592
0.0170157        0.763548        0.593116
0.0169816        0.790724        0.586695
0.0169477        0.814426        0.587957
0.0169138        0.813852        0.581212
0.0168799        0.811137        0.573576
0.0168462        0.794526        0.584599
0.0168125         0.79483        0.578661
0.0167789        0.785398        0.579914
0.0167453         0.79467        0.593932
0.0167118        0.781019        0.588311
0.0166784        0.754409        0.596229
0.016645        0.726295        0.603928
0.0166117        0.720906         0.61927
0.0165785        0.715643        0.613972
0.0165454        0.711275        0.617762
0.0165123        0.742179        0.610422
0.0164793        0.746359        0.619622
0.0164463        0.746175        0.612363
0.0164134        0.761277        0.611816
0.0163806        0.763897        0.602531
0.0163478        0.749316        0.617352
0.0163151        0.743652        0.610798
0.0162825        0.747011        0.607562
0.0162499        0.758768        0.624514
0.0162174        0.775336        0.616145
0.016185        0.765624        0.621787
0.0161526        0.770516        0.619157
0.0161203        0.773449        0.613208
0.0160881        0.774859        0.621136
0.0160559        0.757507        0.635379
0.0160238         0.78313        0.632058
0.0159917        0.762357        0.629511
0.0159598        0.755179        0.627402
0.0159278        0.758686        0.620811
0.015896        0.749615         0.62045
0.0158642        0.768721        0.632931
0.0158325        0.753856         0.65137
0.0158008        0.756786        0.647866
0.0157692        0.754338        0.657958
0.0157377        0.783166        0.639755
0.0157062        0.804767        0.637518
0.0156748        0.805723        0.649818
0.0156434        0.814627        0.650344
0.0156121        0.814014        0.658829
0.0155809        0.792589        0.666214
0.0155497        0.782958        0.654249
0.0155186        0.786714        0.652977
0.0154876        0.804806        0.666394
0.0154566        0.811132        0.663151
0.0154257        0.787091        0.657138
0.0153949        0.811302         0.67077
0.0153641        0.776313        0.674994
0.0153333        0.767631        0.669916
0.0153027        0.788388        0.661632
0.0152721        0.744268        0.662593
0.0152415        0.757662        0.668578
0.015211        0.767147        0.674236
0.0151806        0.778048         0.66915
0.0151503        0.775052        0.661689
0.01512         0.79101        0.656354
0.0150897        0.784257        0.645989
0.0150595        0.794558        0.639292
0.0150294        0.782362         0.64955
0.0149994        0.786343         0.64618
0.0149694        0.786865         0.64571
0.0149394        0.800177        0.652874
0.0149095        0.798154        0.649142
0.0148797        0.802636        0.651747
0.01485        0.790563        0.658339
0.0148203        0.792482        0.654634
0.0147906        0.790481        0.659705
0.014761        0.785876        0.666434
0.0147315        0.778354        0.656912
0.0147021        0.806398        0.659211
0.0146727        0.790986         0.65058
0.0146433        0.789465        0.655333
0.014614         0.79478        0.653748
0.0145848        0.766315        0.652266
0.0145556        0.754467         0.65965
0.0145265        0.754573        0.663166
0.0144975        0.772443         0.65574
0.0144685        0.797689        0.651392
0.0144395        0.806019        0.647453
0.0144107        0.814422         0.64204
0.0143818        0.818624        0.643363
0.0143531        0.821835        0.643725
0.0143244        0.825838        0.640368
0.0142957        0.826151        0.649382
0.0142671        0.815354        0.648012
0.0142386        0.828858        0.641009
0.0142101        0.824456        0.649847
0.0141817        0.822913        0.653153
0.0141533        0.807587        0.649506
0.014125        0.800956         0.64443
0.0140968        0.819773        0.637342
0.0140686        0.827448        0.645885
0.0140404        0.839061        0.641026
0.0140124        0.830499         0.63732
0.0139843         0.81565        0.640164
0.0139564        0.818705        0.644441
0.0139285        0.818758          0.6438
0.0139006        0.808263        0.653321
0.0138728        0.795715        0.658236
0.0138451        0.785521        0.654845
0.0138174        0.779212        0.659485
0.0137897        0.792155        0.655346
0.0137621        0.819196        0.645597
0.0137346        0.810402        0.643347
0.0137072        0.793972         0.63761
0.0136797        0.791255        0.647651
0.0136524         0.79115         0.65108
0.0136251        0.799486        0.638743
0.0135978        0.802051        0.637575
0.0135706        0.775415        0.635442
0.0135435        0.769037        0.625341
0.0135164        0.783005         0.62655
0.0134894        0.791999        0.630452
0.0134624        0.796752        0.632798
0.0134355        0.817366        0.632229
0.0134086         0.81082        0.625215
0.0133818        0.813571        0.627928
0.013355         0.81349        0.622244
0.0133283        0.809099        0.622738
0.0133016        0.790848        0.623946
0.013275         0.78769        0.630363
0.0132485        0.781273        0.640744
0.013222        0.784734         0.64017
0.0131956        0.757794        0.630174
0.0131692          0.7721        0.627462
0.0131428        0.764834        0.630564
0.0131165        0.787179        0.630582
0.0130903         0.79252         0.62567
0.0130641        0.780375        0.634687
0.013038        0.766429        0.635577
0.0130119        0.778221        0.639884
0.0129859        0.785394        0.640278
0.0129599         0.78502        0.638846
0.012934        0.764314        0.646733
0.0129081        0.775377         0.64839
0.0128823        0.792775        0.638027
0.0128566        0.781316        0.641792
0.0128308        0.779841        0.643049
0.0128052        0.780077        0.644246
0.0127796        0.790526        0.640506
0.012754        0.807706        0.648834
0.0127285        0.800614         0.65401
0.012703        0.818111         0.65368
0.0126776        0.829323        0.658633
0.0126523        0.833717        0.652647
0.012627        0.816914        0.657568
0.0126017        0.821317        0.656991
0.0125765        0.822938        0.655864
0.0125514        0.813332        0.659546
0.0125263        0.824162        0.660811
0.0125012        0.811368        0.673264
0.0124762         0.81552        0.669371
0.0124513        0.797546        0.672759
0.0124264        0.811787        0.665579
0.0124015        0.819544        0.662513
0.0123767        0.817879        0.665477
0.0123519        0.816075        0.658898
0.0123272        0.823057        0.667319
0.0123026        0.815154        0.672292
0.012278        0.815059        0.662319
0.0122534        0.825718        0.665646
0.0122289        0.824018        0.673218
0.0122045        0.806994        0.684741
0.0121801        0.801771        0.680574
0.0121557        0.786317        0.669312
0.0121314        0.791425        0.673203
0.0121071        0.795928        0.669642
0.0120829        0.795966        0.659075
0.0120587        0.797802        0.652404
0.0120346        0.806172         0.65388
0.0120106        0.782825        0.644756
0.0119865        0.782062        0.644468
0.0119626        0.775776        0.638603
0.0119386        0.755929        0.641267
0.0119148        0.760881        0.642109
0.0118909        0.757071          0.6414
0.0118671        0.760923        0.651918
0.0118434        0.758733         0.65041
0.0118197        0.765333        0.643008
0.0117961        0.770461        0.646876
0.0117725        0.784574        0.640879
0.0117489        0.802125        0.642825
0.0117254        0.782006        0.638058
0.011702        0.790777         0.63209
0.0116786        0.787052        0.628983
0.0116552        0.790158         0.62274
0.0116319        0.786213        0.618553
0.0116087        0.774926         0.62011
0.0115854        0.771484        0.614014
0.0115623         0.77852        0.618443
0.0115391        0.766092        0.618956
0.0115161        0.749633        0.623512
0.011493         0.74708        0.631733
0.0114701        0.742476          0.6248
0.0114471         0.74595        0.635277
0.0114242        0.757896         0.64443
0.0114014        0.746849        0.647985
0.0113786        0.755771        0.653015
0.0113558        0.755497        0.657113
0.0113331        0.749845        0.671532
0.0113104        0.759983         0.66425
0.0112878        0.772306        0.667608
0.0112652        0.784947        0.666113
0.0112427        0.777582        0.669542
0.0112202        0.770147         0.66449
0.0111978        0.776322        0.663313
0.0111754        0.773435        0.664807
0.011153        0.767534        0.663508
0.0111307        0.768907        0.657818
0.0111085        0.769304        0.653392
0.0110862        0.763131        0.656411
0.0110641        0.745498        0.658592
0.0110419        0.743919        0.656396
0.0110199         0.73648        0.659158
0.0109978        0.747968        0.663842
0.0109758        0.737625        0.661445
0.0109539        0.746989        0.663255
0.010932        0.748095        0.660069
0.0109101        0.756487        0.654664
0.0108883        0.748222        0.660538
0.0108665        0.747539        0.656559
0.0108448        0.740968        0.661902
0.0108231        0.744968        0.654661
0.0108014        0.735632        0.650563
0.0107798        0.734219        0.654543
0.0107583        0.745051        0.653812
0.0107368        0.731207        0.653609
0.0107153        0.740157        0.654051
0.0106939        0.741362        0.651804
0.0106725        0.746474        0.650037
0.0106511        0.748046        0.660266
0.0106298        0.742315        0.664572
0.0106086        0.736157        0.658363
0.0105873        0.743843         0.65673
0.0105662        0.736971        0.651273
0.010545         0.73157        0.645679
0.0105239        0.722574        0.638491
0.0105029        0.729449        0.638847
0.0104819         0.74349        0.640895
0.0104609        0.750498         0.63809
0.01044        0.738461         0.63874
0.0104191        0.759691        0.644766
0.0103983        0.759611        0.640458
0.0103775          0.7711        0.638013
0.0103567        0.777234        0.636085
0.010336        0.775667        0.628623
0.0103154        0.775775        0.626429
0.0102947        0.776396        0.631656
0.0102741        0.783157        0.628229
0.0102536        0.777286        0.619487
0.0102331        0.769886        0.620308
0.0102126        0.755251        0.617327
0.0101922        0.739544        0.621163
0.0101718        0.739209        0.622403
0.0101515        0.741521        0.628206
0.0101312        0.748946        0.624605
0.0101109        0.760162        0.626043
0.0100907        0.756356        0.615885
0.0100705        0.757443        0.614818
0.0100503        0.753828        0.614213
0.0100302         0.74327        0.617701
0.0100102        0.753108        0.618829
