 
-0.0438398 -0.00328681 0.169649
 
0.0324723 -3.47112e-05 0.0577855
 
-0.0811264 -0.0541618 0.0134557
 
0.0353281 0.0436253 0.0193686
 
0.0190953 -0.0268611 0.00599755
 
0.0507152 0.00956194 0.0111758
 
0.0218695 0.049912 -0.00273944
 
-0.0222421 0.0952221 0.0146012
 
0.085299 0.00251156 0.01199
 
-0.0258982 -0.0940646 0.049565
 
0.0901546 0.00411702 0.0901515
 
0.0206858 0.0167629 -0.000447004
 
0.0171692 0.0138553 -0.0684117
 
-0.0559342 -0.0573808 0.0193583
 
-0.0510711 -0.0470334 0.104936
 
0.015317 0.0882475 0.0206383
 
-0.0198908 0.00818185 0.0423493
 
-0.0287411 0.0185982 -0.0860945
 
0.0374166 0.105511 -0.0505461
 
0.00538427 -0.0320238 -0.0320155
 
0.0454297 -0.0402813 -0.0025595
 
0.0174233 -0.0712882 0.078817
 
-0.0454285 -0.0583661 -0.0475112
 
-0.0635442 0.0859593 -0.114816
 
-0.025178 0.129082 -0.054804
 
-0.0557825 0.0781707 -0.0144551
 
0.0498954 -0.0038128 0.155072
 
0.0842868 -0.00666827 0.0905624
 
0.0725869 0.0387911 -0.0345966
 
0.0540988 -0.0911083 -0.0828011
 
0.0186062 0.00441174 0.028223
 
-0.112805 -0.0753427 -0.0128395
 
-0.0323059 -0.000636443 -0.0189082
 
-0.00531166 -0.0415551 -0.0130702
 
0.00837934 0.0942908 -0.0914083
 
0.000163612 0.10154 -0.0811613
 
0.0105913 0.0850492 0.0368392
 
0.109565 0.0338549 -0.0643209
 
-0.0630993 0.0467076 -0.0633844
 
0.052006 -0.0534048 0.0920913
 
0.0749494 0.0216319 0.0831903
 
-0.0746479 -0.0981608 -0.0403035
 
0.00498116 0.0290947 0.0306259
 
0.0128885 -0.0111373 0.0355959
 
0.0298534 -0.144639 0.0525726
 
0.0335433 -0.00854341 0.059433
 
-0.00808323 0.0129727 0.0180309
 
-0.0610181 -0.00448671 0.0420686
 
-0.0904675 -0.12323 0.0367185
 
0.0551859 0.00850075 -0.0415519
 
-0.0897215 0.0351551 -0.0552662
 
-0.077325 0.0418748 0.0190886
 
-0.0654596 -0.0334122 -0.0434991
 
-0.0256779 -0.0307558 0.115498
 
0.0548386 0.0321492 -0.0215178
 
0.0127278 -0.0818214 0.0629813
 
-0.0782925 -0.0329191 0.0256713
 
-0.0523568 0.0624199 -0.0281407
 
0.0480613 -0.0175806 0.0147431
 
-0.0833187 -0.0417242 0.0516831
 
0.0252242 -0.0711008 0.00709426
 
-0.0903692 0.0248067 -0.00856052
 
-0.0177348 0.0360135 0.0585959
 
0.0336646 0.00608086 -0.0817537
 
0.0352668 -0.0506945 -0.0527133
 
-0.0410578 -0.0650771 -0.012504
 
0.00908069 0.000684335 0.0490323
 
0.00576838 -0.0689278 -0.000446461
 
0.0212563 0.07372 0.0281161
 
-0.0430349 0.000659528 -0.0499399
 
0.0934608 0.0189929 -0.0182223
 
0.0131733 0.0394401 0.0852536
 
-0.0446705 0.066485 -0.0777122
 
-0.0425569 -0.0121081 -0.0310158
 
0.0471044 0.0367893 -0.0237157
 
0.00785432 -0.041656 0.09548
 
0.0129636 -0.0952782 -0.0336653
 
-0.0398516 0.0233146 0.0276509
 
-0.0978638 -0.0603088 0.0317156
 
0.0352034 0.0501999 -0.0650124
 
-0.0786158 -0.0305728 0.049796
 
0.0838803 0.166842 0.0811311
 
0.0184573 0.0913456 -0.0448251
 
-0.00156208 0.0178243 0.0851628
 
-0.0135369 -0.037459 0.00595433
 
0.10036 -0.00162868 0.0233117
 
0.00637922 0.0162691 0.0466663
 
-0.00878677 0.0744883 0.0179325
 
-0.0548545 -0.0321482 -0.0669213
 
-0.0748794 -0.0109415 -0.0330893
 
0.0506902 0.0020451 0.0247114
 
-0.0129344 -0.0337865 -0.00653447
 
0.0260341 -0.0813865 0.0501108
 
-0.0807059 0.074111 -0.06331
 
-0.0744928 -0.0602835 -0.00157054
 
-0.0042167 0.016038 -0.00547021
 
-0.0247078 0.00825232 0.00647338
 
-0.0178206 0.103695 -0.115927
 
-0.00127156 0.0232668 -0.124127
 
0.050996 -0.0174125 -0.085212
 
-0.0236044 -0.0110986 -0.00625361
 
0.0678816 0.0134279 0.0211333
 
-0.0490346 0.0676127 -0.0324524
 
-0.00469583 -0.0186768 0.029876
 
0.0551967 -0.0300618 0.0238615
 
-0.0287558 -0.015524 0.00332002
 
-0.0612053 0.03397 0.00798854
 
-0.114122 -0.0467727 -0.0453647
 
-0.0132154 -0.0695889 0.0633674
 
0.0409504 -0.0597945 0.0945253
 
0.055396 -0.0204686 -0.018487
 
-0.00358788 -0.120201 0.00382491
 
0.0345239 -0.0345989 0.0650997
 
-0.0219038 0.0506048 -0.0594471
 
-0.0776334 0.0378612 -0.0135201
 
0.027804 0.0187377 0.00381438
 
0.0319169 -0.0454193 -0.00288505
 
0.0271634 -0.0332097 0.0912335
 
-0.0258321 0.0255544 0.096395
 
-0.0125452 0.000697509 -0.123721
 
0.0336024 -0.0130885 -0.0928957
 
0.00426096 -0.0129524 -0.0592272
 
0.0311744 0.0433175 -0.0336687
 
0.043106 -0.0295119 0.00779559
 
-0.00821081 -0.0522147 0.0161008
 
0.0431119 0.0707502 0.0493403
 
0.0212037 -0.0311043 0.119994
 
-0.106696 -0.063648 -0.0471046
 
0.0130492 0.0179812 -0.0937329
 
-0.0425352 -0.0232967 -0.0544615
 
-0.0861667 0.0697146 0.105448
 
0.0103872 0.0811166 0.028459
 
0.00260426 -0.000197054 -0.0729193
 
0.00410485 -0.0279019 0.0727768
 
-0.0757167 0.0165566 0.0361056
 
0.0529794 0.000987509 -0.0383116
 
-0.0651048 0.0264167 -0.0992598
 
0.0216207 -0.0569546 -0.168324
 
-0.096761 -0.0156759 0.0489989
 
-0.0549967 -0.0443989 0.0488372
 
0.0128217 0.0568267 0.0077466
 
0.0417249 -0.100932 0.0461821
 
-0.070295 0.00359063 -0.0188459
 
-0.0203816 0.0214757 -0.056369
 
0.0172084 0.0172431 -0.0220312
 
0.0534466 -0.040846 -0.0519343
 
-0.00469004 0.0302725 0.041927
 
0.021204 0.0406241 -0.0670741
 
0.036172 0.0591127 -0.0547003
 
-0.0438204 0.00800031 0.0249209
 
-0.00410917 0.022565 -0.00668796
 
-0.1043 0.00213433 0.0267183
 
-0.0275543 -0.0279226 -0.0196217
 
0.0515896 -0.000345469 0.0806104
 
0.0468747 -0.0126066 0.0320757
 
0.0109545 0.0279691 -0.0673166
 
-0.145664 0.0395103 -0.0276643
 
-0.0346141 0.0307668 -0.0125136
 
-0.0232681 0.0679164 0.0241372
 
-0.0806919 0.0548453 -0.0157699
 
0.0082661 -0.00909837 -0.0159074
 
0.0537877 -0.0582008 0.0142002
 
0.00104433 -0.061319 0.0260364
 
-0.0766847 -0.0186943 0.0129592
 
0.0748137 0.0289686 0.0969559
 
0.0364438 0.0399396 0.0474285
 
-0.0382112 0.069354 -0.106775
 
-0.0260859 0.0654192 0.0217939
 
-0.0758696 0.061797 -0.0293812
 
-0.0453263 -0.0131674 -0.0109152
 
0.00884328 -0.00488977 0.0639989
 
-0.0173079 0.0591791 0.053134
 
-0.0756083 0.0177301 -0.0588448
 
-0.0632008 0.0202115 0.00616414
 
-0.0251505 -0.0397142 -0.0157913
 
-0.00434547 -0.0333281 0.0641255
 
-0.0621089 -0.0331751 -0.0778072
 
-0.0416847 0.0883924 -0.156252
 
0.0583849 -0.00524084 0.0672087
 
-0.000683707 -0.00213954 -0.10043
 
-0.00192706 -0.0172205 -0.0446505
 
-0.0818082 0.0100925 -0.0708217
 
0.0575981 0.0135231 -0.0326113
 
0.0238076 -0.0308158 0.0319482
 
-0.00760582 0.0324648 0.026588
 
0.0311028 -0.0406241 0.0113596
 
0.049351 0.0329418 -0.0401564
 
0.00224503 -0.0810436 -0.0560553
 
-0.00923438 -0.0372831 0.0480815
 
0.0629858 -0.00207419 -0.0041183
 
-0.0437841 0.0460717 0.0734179
 
-0.043271 -0.0214411 0.044062
 
0.0520417 -0.144812 0.0263969
 
-0.0258473 0.0416673 0.0189855
 
0.0819768 0.0635751 -0.0180088
 
-0.00461368 0.0358566 0.0493975
 
-0.0815487 0.0430631 0.0465815
 
-0.0637742 -0.0656309 -0.030639
 
-0.0457456 -3.51463e-05 0.0482875
 
-0.0686771 0.0227965 -0.113971
 
0.0774183 -0.0979213 -0.0854001
 
0.115636 -0.00775047 -0.058224
 
0.0505878 0.0489534 0.00540766
 
0.0820469 -0.0612743 -0.0233393
 
-0.0357599 0.0105773 0.0349796
 
-0.0128438 0.0365459 -0.0606939
 
-0.0401037 -0.0395695 -0.0186198
 
-0.0186857 0.0394778 0.0567315
 
0.0363815 -0.0920496 -0.0598395
 
0.0183914 -0.0383229 -0.00622915
 
0.0181204 -0.00157688 0.0788257
 
-0.067923 -0.00963271 0.0908195
 
0.0503573 -0.0559977 -0.0848369
 
-0.0369594 -0.027909 -0.136535
 
-0.0514049 0.110098 -0.00605588
 
-0.0142529 0.0378286 -0.0396345
 
-0.0217871 -0.0071156 -0.0832002
 
-0.0787307 -0.0397128 -0.0336193
 
0.0290995 -0.0732449 -0.0423619
 
-0.0286279 -0.0138322 0.031436
 
0.0726411 -0.0505375 -0.037101
 
0.0571459 0.0016924 0.0274718
 
-0.0086678 0.0268389 0.0351265
 
0.0120482 -0.0416757 0.0368263
 
0.0820523 -0.112041 0.0598128
 
-0.0275396 -0.045679 0.057857
 
0.0241402 -0.0408618 0.021649
 
-0.071324 -0.00726468 -0.123462
 
-0.0300177 -0.0797561 -0.0332698
 
0.0197044 0.0294713 -0.0682494
 
-0.104835 -0.00376665 0.00555149
 
-0.0176193 0.0108392 0.0231071
 
-0.0338389 -0.179308 -0.0249467
 
0.0395084 0.0927028 0.0249896
 
-0.0348256 -0.123374 0.0875641
 
0.0281518 -0.0125625 -0.00555783
 
0.109365 -0.000573744 0.0443667
 
-0.0688542 -0.041045 -0.00372622
 
0.0340977 -0.0281437 -0.0482909
 
0.0298561 -0.0822421 0.0631258
 
0.0472279 -0.0751895 0.147164
 
-0.0183267 0.0926372 -0.0519281
 
0.0520594 0.0637977 -0.0205636
 
-0.0157136 -0.0124405 0.0605261
 
0.0164676 -0.0933874 -0.0280197
 
-0.0606918 0.058681 0.128725
 
-0.0654649 0.0451375 -0.0580385
 
-0.0320031 0.0180818 -0.0176863
 
0.108742 0.000897382 -0.0472043
 
-0.107893 0.0493819 -0.0699306
 
-0.00940632 -0.0059749 -0.00350396
 
0.00191663 0.0159548 0.0410238
 
0.00211224 0.0540985 0.0761265
 
0.0380959 -0.0104593 0.0676466
 
0.100527 -0.0161885 0.0519903
 
-0.0654873 0.0797333 0.03552
 
-0.0582581 0.0247618 0.0767213
 
-0.067614 -0.0392229 0.0169557
 
0.0116178 -0.0764182 -0.0571834
 
0.0672782 -0.0840831 -0.0651027
 
0.0112623 0.0166526 0.0820114
 
0.0839361 0.0598699 -0.00225212
 
-0.0340618 -0.0100945 0.0288278
 
0.109179 0.0425662 0.088475
 
-0.0635854 0.0570355 0.0102392
 
0.0881567 -0.0448672 0.0319477
 
0.0242331 0.00206771 -0.0222075
 
-0.0352671 0.0524916 -0.0249929
 
0.00693309 -0.0215389 -0.0131978
 
0.0241141 -0.0681576 0.0782817
 
0.0374264 -0.0399135 0.0500565
 
-0.0562949 -0.0147277 -0.0251513
 
0.0602581 0.0152864 -0.0423567
 
-0.0614854 0.0349977 0.00291554
 
0.0579213 0.0445952 -0.0158303
 
-0.00339125 -0.0021877 0.0108927
 
-0.0342731 -0.0665215 0.0159757
 
0.0797506 -0.0882706 -0.0374347
 
0.00542737 0.0272026 0.0386043
 
-0.0186374 -0.0249009 -0.027066
 
-0.00110481 -0.0244581 -0.0311416
 
0.0212172 0.0779389 -0.0573669
 
0.0463768 0.0671656 -0.0416331
 
-0.0429422 -0.0532231 0.050837
 
0.112814 -0.077075 -0.0598586
 
0.033842 0.124288 -0.130316
 
-0.00593485 0.0677936 0.00518107
 
0.0978577 -0.00927531 0.0833061
 
-0.05356 0.0245505 0.0209845
 
0.0447769 0.0127119 0.0273585
 
0.101004 0.0161961 0.0591501
 
0.0404614 -0.000499452 0.0402936
 
0.0513556 0.0100185 -0.0757844
 
0.0334981 0.00977135 0.00554505
 
-0.0532894 0.0274361 -0.0732112
 
-0.0323545 0.0134593 0.0166472
 
0.103789 -0.0885919 -0.00914355
 
0.0489966 0.0530591 0.0439723
 
-0.0709912 -0.0235595 -0.104043
 
0.016175 0.0509642 0.0330342
 
-0.0486608 0.00745595 0.0201251
 
0.030541 0.0197989 0.0658294
 
-0.0409387 0.015715 0.0423554
 
0.0751432 -0.058968 0.0218836
 
0.0376582 0.0129046 -0.0232113
 
-0.0432873 0.0293686 -0.0831958
 
0.0387144 -0.0229701 0.0934193
 
-0.0313039 -0.00152358 -0.111485
 
0.0601766 -0.0192221 -0.0149768
 
0.00769484 0.00896267 -0.0584105
 
-0.0126076 -0.0290692 -0.00857319
 
0.0313639 0.0959101 -0.0446885
 
-0.0845951 -0.0685329 -0.017498
 
0.0200619 0.0897261 -0.0222482
 
0.0429394 -0.0859874 -0.0582888
 
0.00676883 -0.0678761 0.0997979
 
0.0604037 -0.0136947 0.0535652
 
-0.00930472 -0.0307722 -0.0160488
 
0.0895452 0.140914 -0.0395507
 
0.0752852 -0.00623144 0.0161219
 
-0.105599 0.00206045 -0.000492733
 
0.0506802 0.0360471 0.0561703
 
-0.010401 -0.0100802 -0.108458
 
-0.0931572 0.106088 -0.0392476
 
-0.0160058 -0.00252672 -0.0549131
 
-0.0072432 0.00395794 -0.0465422
 
0.0742733 0.0269392 -0.00674337
 
0.00668638 -0.014945 -0.0355772
 
0.0467331 0.0988 -0.0496667
 
0.0541615 -0.0490972 -0.0657145
 
0.0505227 0.0568558 -0.0465752
 
-0.0799765 0.00551916 -0.0327673
 
-0.0288848 -0.0417142 -0.0149768
 
0.0638273 0.0769284 0.0375619
 
0.0636938 0.10467 -0.0655741
 
0.0505312 0.0329443 0.019762
 
0.0468983 -0.047981 0.101673
 
0.0157729 0.0214772 -0.00476066
 
0.0152921 -0.00424687 0.038831
 
-0.078748 0.0719911 -0.10393
 
0.00529236 0.0275929 0.0653654
 
-0.0304043 0.038652 0.0576018
 
0.0013832 -0.0460289 0.0445782
 
-0.0239956 0.038358 0.0219144
 
-0.00956776 0.0300803 -0.06668
 
-0.0234183 0.0432632 0.0134697
 
0.0726065 0.126492 -0.0261501
 
-0.00428522 0.00181482 -0.000118133
 
0.00837636 -0.00825478 -0.0122217
 
-0.00113291 -0.0603227 -0.0479802
 
-0.0265667 0.0200738 0.0168759
 
-0.0829871 0.0482264 0.0599459
 
-0.0171006 -0.0706835 0.0221953
 
-0.0548718 0.0950804 -0.0196257
 
-0.031642 0.101173 -0.021905
 
-0.034336 -0.0416549 0.106267
 
0.00584855 -0.0163458 -0.060755
 
-0.0098338 -0.0563596 0.00175059
 
-0.0358225 -0.00360634 0.0166187
 
-0.041888 -0.0574475 -0.00152921
 
0.0361091 0.047426 -0.0682428
 
0.0110633 0.0564803 -0.0214716
 
-0.0701523 -0.0297787 -0.00391185
 
0.0297714 0.0738306 -0.0124197
 
0.00812387 -0.100218 0.0175316
 
0.0134014 0.0415537 0.0371994
 
0.00151671 -0.0228755 -0.0200631
 
0.0469065 0.0202404 -0.128001
 
-0.0157968 0.101471 -0.0542515
 
-0.037986 -0.0811712 -0.0546083
 
-0.0262716 -0.0544471 0.0114048
 
-0.0242956 0.0115642 0.0720498
 
0.0417306 -0.0678794 0.0282404
 
0.0208131 0.0894655 -0.0108484
 
0.0356414 0.0383444 0.0853241
 
0.00487419 -0.0392624 -0.0164709
 
0.0304867 -0.0313634 0.0671593
 
0.048689 -0.101577 -0.0652224
 
0.0694421 -0.00378759 0.124365
 
0.0497017 -0.0086449 -0.0291892
 
-0.046275 0.0226153 -0.0499482
 
0.0300375 -0.0525144 0.0499221
 
-0.0133737 -0.0605348 0.0526221
 
0.013398 0.00939868 0.0269624
 
-0.0535505 0.0670809 -0.0524577
 
-0.031558 -0.159926 -0.0505823
 
-0.0083123 -0.0341688 0.0458038
 
0.0687718 0.0189637 0.0276572
 
-0.0039597 -0.0034662 0.045664
 
-0.0944339 -0.00467583 0.0379356
 
0.0576153 -0.0132054 -0.0467761
 
-0.00622744 0.0237326 -0.0541798
 
0.0156583 -0.000148702 -0.0382548
 
0.00266293 -0.0292769 -0.120574
 
0.0240585 0.0559446 0.151302
 
-0.0361903 -0.0739589 0.0495168
 
-0.018768 0.116298 -0.0208023
 
0.0696584 -0.0511464 0.0552055
 
-0.0252465 0.00753148 0.0251931
 
0.00195373 0.0425317 -0.117806
 
0.0115881 0.0180403 0.0328553
 
0.00392005 -0.030593 -0.0222692
 
-0.032875 0.0381837 -0.0207218
 
-0.0584898 -0.115234 -0.00991305
 
0.133417 0.0653784 0.0985646
 
0.102279 -0.0114849 -0.00265663
 
-0.0540048 -0.0711407 -0.00435537
 
-0.0517878 -0.00753598 0.0846557
 
0.0125955 0.01414 0.111549
 
-0.0395603 0.000622253 0.0601768
 
0.0339356 -0.00614558 0.0542841
 
0.00351207 0.0092594 0.0586553
 
-0.0469989 0.0614011 -0.0181448
 
-0.0199166 -0.0133684 -0.000150554
 
-0.0405021 0.0543311 0.0663511
 
-0.0344731 -0.0411471 0.0159253
 
0.0107087 -0.00751721 0.0228585
 
-0.027622 0.00752958 -0.0294623
 
0.0295386 0.0110006 -0.0908781
 
0.0420251 0.000491187 -0.036349
 
-0.0511057 0.0616654 0.01057
 
-0.0164072 0.00489193 0.0175535
 
-0.0173477 -0.0881809 0.0652425
 
0.0941565 -0.0104013 0.0139829
 
-0.0511949 -0.0876778 0.0137314
 
-0.0364443 0.0202812 0.00411898
 
0.0344089 -0.07325 0.0259889
 
0.00955304 0.0405895 -0.015689
 
-0.0203543 -0.200556 0.0705574
 
0.0529321 -0.0252983 -0.00941888
 
-0.0444404 0.00354609 -0.00665044
 
-0.0076033 -0.0288841 0.0581872
 
-0.0261771 -0.0530639 -0.0634579
 
-0.0246741 0.00697848 -0.0375192
 
0.00976277 -0.136039 0.0440133
 
0.0261945 -0.0378808 0.0183111
 
-0.117822 -0.0659104 0.0671641
 
0.0439356 -0.00222536 -0.0243672
 
0.0257728 0.0318167 0.0115133
 
-0.06418 -0.0637812 -0.0275805
 
-0.0378029 -0.0178726 -0.0348588
 
-0.0264125 0.0522381 -0.0697254
 
-0.0364176 0.0419423 -0.0460808
 
0.0680575 0.0127753 0.00552972
 
0.0475544 -0.0143319 0.0378873
 
0.0164456 0.0132969 0.0141783
 
-0.0704478 0.0718658 0.0504218
 
0.0180695 -0.0330323 -0.0944099
 
-0.050335 0.0694125 0.0161841
 
0.0242287 -0.0169759 -0.0398218
 
-0.048041 0.0241638 0.0354324
 
-0.0722339 -0.0388565 0.0260978
 
-0.0164667 0.0527593 0.0955805
 
0.0369034 -0.00822052 0.0331452
 
-0.0455661 0.0316729 0.00220392
 
0.0505829 -0.0708065 0.0340128
 
-0.0494152 -0.0279456 0.0029727
 
-0.0757521 -0.0279229 0.0148272
 
0.0779328 -0.0246132 -0.109367
 
0.0188782 -0.0927617 0.0298053
 
-0.0662166 -0.090873 -0.0166872
 
0.00283367 -0.039062 -0.000132756
 
-0.00274672 -0.00973124 -0.031825
 
-0.0282041 0.0252993 -0.0189344
 
-0.000640969 -0.0967129 0.0799275
 
-0.0717795 0.00972253 -0.127991
 
-0.0255234 -0.0137843 0.0813575
 
-0.00969661 0.0262098 -0.0698691
 
0.0441597 0.0229925 0.0541677
 
0.0336603 0.0745181 -0.0239188
 
-0.0523564 0.0198038 -0.0493845
 
-0.0844386 0.0461539 -0.0500417
 
0.118289 0.0612006 0.0827819
 
-0.0209119 0.0384295 -0.0437158
 
-0.00704605 -0.0551239 -0.0670883
 
-0.00528158 -0.00612465 0.0402976
 
0.042243 -0.0563709 0.0615729
 
0.00369801 0.053472 -0.0670509
 
0.0958749 0.0225661 -0.023792
 
-0.0804683 -0.0286406 -0.0541389
 
-0.040022 0.070653 0.0424577
 
0.0313212 0.0308633 0.0686315
 
0.0660903 0.0350114 0.0439891
 
0.0319548 -0.0257676 0.0610196
 
-0.0198863 0.072621 0.0406916
 
-0.0054662 0.0855209 -0.10683
 
0.0103126 0.00100989 0.0159261
 
0.0226708 -0.0314479 0.0397831
 
-0.0272102 0.0165784 0.00879863
 
-0.00979711 0.0324313 -0.0694451
 
-0.120153 0.0281418 -0.0208861
 
-0.0586616 -0.0516142 -0.000723597
 
-0.0390932 0.0836819 -0.0630995
 
0.0938717 -0.0148836 0.124925
 
-0.0033451 -0.035881 -0.0184801
 
-0.0167529 -0.0227306 0.021449
 
-0.0313011 0.0409598 0.092355
 
-0.013489 0.0115228 -0.0435553
 
0.0131631 -0.0431014 0.0471138
 
-0.0120029 -0.0334692 -0.00991992
 
-0.125597 -0.0372776 -0.00111843
 
-0.0372275 0.0481378 -0.0227425
 
0.00527218 -0.00495335 0.0500405
 
0.033786 -0.0430681 0.0294032
 
0.0138188 -0.0615472 0.0569563
 
-0.0193406 -0.0677048 -0.0629306
 
0.0543901 0.0177196 -0.11935
 
0.0648701 0.0305242 0.100856
 
0.0159358 -0.0429508 -0.0304494
 
0.0246702 -0.0551879 0.041142
 
-0.0463625 -0.030788 0.0760426
 
0.0237141 -0.0235252 0.0882399
 
0.0776746 -0.00235328 0.052751
 
0.0429779 -0.0504424 0.035858
 
-0.0301561 0.0580981 0.0498272
 
0.00204664 0.0523175 -0.00305489
 
0.0173192 -0.0655308 0.0122597
 
-0.0478531 -0.0221442 -0.0344279
 
0.126232 -0.0557951 0.0533607
 
0.077784 -0.0604277 -0.0298998
 
-0.00385442 -0.00905469 -0.00490638
 
0.128807 0.0529259 -0.0206624
 
