#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         218     0.79771    0.794101 0.000179332
         219    0.799545    0.794126 0.000180227
         220    0.794898    0.794129 0.000179442
         221    0.790616    0.794114 0.000179333
         222    0.792656    0.794107 0.000178646
         223    0.792509      0.7941 0.000177988
         224    0.791665    0.794089 0.000177525
         225    0.794589    0.794091  0.00017675
         226    0.792736    0.794085  0.00017607
         227    0.792603    0.794079 0.000175415
         228    0.794129    0.794079 0.000174646
         229    0.793919    0.794078 0.000173884
         230    0.789092    0.794056 0.000174474
         231     0.79946     0.79408  0.00017528
         232    0.792981    0.794075 0.000174588
         233    0.797055    0.794088 0.000174307
         234    0.797371    0.794102 0.000174126
         235    0.799193    0.794124 0.000174727
         236    0.792723    0.794118 0.000174087
         237    0.793481    0.794115 0.000173374
         238    0.797134    0.794128 0.000173109
         239    0.797797    0.794143 0.000173064
         240    0.790339    0.794127 0.000173067
         241    0.792235    0.794119 0.000172527
         242    0.798604    0.794138 0.000172807
         243    0.792588    0.794131 0.000172213
         244    0.790783    0.794118 0.000172053
         245     0.79873    0.794137 0.000172378
         246    0.792656    0.794131 0.000171782
         247    0.793272    0.794127 0.000171122
         248    0.798901    0.794146 0.000171511
         249    0.791291    0.794135 0.000171205
         250    0.793826    0.794134 0.000170525
         251      0.7967    0.794144 0.000170152
         252    0.793292     0.79414  0.00016951
         253    0.795183    0.794145  0.00016889
         254    0.792363    0.794138 0.000168371
         255    0.797404     0.79415 0.000168197
         256    0.792449    0.794144 0.000167671
         257    0.791997    0.794135 0.000167227
         258    0.794618    0.794137 0.000166589
         259    0.794881     0.79414 0.000165971
         260    0.795736    0.794146 0.000165446
         261    0.797205    0.794158 0.000165226
         262      0.7917    0.794149 0.000164862
         263    0.798147    0.794164 0.000164934
         264    0.791789    0.794155 0.000164555
         265    0.795852    0.794161 0.000164058
         266    0.791595    0.794152 0.000163725
         267    0.796502     0.79416 0.000163348
         268    0.791859    0.794152 0.000162964
         269    0.799337    0.794171 0.000163495
         270    0.794034    0.794171  0.00016289
         271    0.793842    0.794169 0.000162294
         272     0.79607    0.794176 0.000161847
         273    0.794519    0.794178 0.000161259
         274    0.793549    0.794175 0.000160687
         275    0.793603    0.794173 0.000160116
         276    0.796945    0.794183 0.000159851
         277    0.793534    0.794181 0.000159291
         278    0.797003    0.794191 0.000159041
         279    0.797577    0.794203 0.000158933
         280     0.79014    0.794189 0.000159027
         281    0.795756    0.794194 0.000158559
         282    0.790085     0.79418 0.000158664
         283    0.796049    0.794186 0.000158241
         284    0.791403    0.794176 0.000157987
         285     0.79359    0.794174 0.000157446
         286    0.791356    0.794165 0.000157204
         287    0.795443    0.794169 0.000156719
         288    0.793038    0.794165 0.000156224
         289     0.79824    0.794179 0.000156318
         290    0.790601    0.794167 0.000156266
         291    0.793718    0.794165 0.000155736
         292    0.791754    0.794157 0.000155422
         293     0.79778    0.794169 0.000155382
         294     0.79411    0.794169 0.000154854
         295    0.794684    0.794171 0.000154339
         296    0.793891     0.79417  0.00015382
         297    0.795264    0.794174 0.000153347
         298    0.793478    0.794171  0.00015285
         299    0.798288    0.794185 0.000152957
         300    0.793574    0.794183 0.000152461
         301    0.796441    0.794191 0.000152139
         302    0.791315    0.794181 0.000151933
         303    0.792687    0.794176 0.000151512
         304    0.791738    0.794168 0.000151225
         305    0.800014    0.794187 0.000151939
         306    0.794736    0.794189 0.000151453
         307    0.792366    0.794183 0.000151076
         308    0.795126    0.794186 0.000150617
         309    0.793349    0.794184 0.000150154
         310    0.790605    0.794172 0.000150112
         311    0.793207    0.794169 0.000149662
         312    0.797103    0.794178 0.000149477
         313     0.79497    0.794181 0.000149021
         314    0.794403    0.794182 0.000148548
         315    0.791751    0.794174 0.000148277
         316    0.797808    0.794185 0.000148253
         317    0.792209    0.794179 0.000147916
         318    0.790017    0.794166 0.000148029
         319    0.796065    0.794172 0.000147685
         320    0.795328    0.794176 0.000147267
         321    0.794207    0.794176 0.000146809
         322    0.792787    0.794171 0.000146416
         323    0.793352    0.794169 0.000145985
         324    0.795724    0.794174 0.000145613
         325    0.786771    0.794151 0.000146935
         326     0.79247    0.794146 0.000146575
         327    0.794744    0.794147 0.000146138
         328    0.793703    0.794146 0.000145699
         329    0.792745    0.794142 0.000145319
         330    0.793114    0.794139 0.000144912
         331     0.79381    0.794138 0.000144477
         332    0.800925    0.794158 0.000145481
         333    0.797156    0.794167 0.000145322
         334    0.794849    0.794169 0.000144902
         335    0.792815    0.794165 0.000144525
         336    0.795632     0.79417 0.000144161
         337    0.794312     0.79417 0.000143734
         338    0.795614    0.794174 0.000143372
         339    0.795893    0.794179 0.000143039
         340    0.797451    0.794189 0.000142942
         341    0.794624     0.79419 0.000142528
         342    0.794609    0.794191 0.000142117
         343    0.795125    0.794194 0.000141728
         344     0.79664    0.794201 0.000141494
         345    0.798065    0.794212 0.000141527
         346    0.797804    0.794223 0.000141498
         347    0.796305    0.794229 0.000141217
         348     0.78994    0.794217 0.000141348
         349     0.79453    0.794217 0.000140946
         350    0.791983    0.794211 0.000140688
         351    0.797638    0.794221 0.000140626
         352    0.792622    0.794216 0.000140299
         353    0.794615    0.794217 0.000139906
         354    0.793779    0.794216 0.000139517
         355    0.794706    0.794218 0.000139131
         356     0.79564    0.794222 0.000138797
         357    0.796038    0.794227 0.000138502
         358    0.795425     0.79423 0.000138155
         359     0.79141    0.794222 0.000137993
         360    0.793626     0.79422  0.00013762
         361    0.798732    0.794233 0.000137805
         362     0.79117    0.794225 0.000137684
         363    0.793026    0.794221 0.000137344
         364    0.792107    0.794215  0.00013709
         365    0.796839    0.794223 0.000136902
         366    0.792748    0.794219 0.000136587
         367    0.796923    0.794226 0.000136414
         368    0.794348    0.794226 0.000136044
         369    0.792408    0.794221 0.000135764
         370    0.794194    0.794221 0.000135397
         371    0.794366    0.794222 0.000135033
         372     0.79887    0.794234 0.000135247
         373    0.788428    0.794219 0.000135777
         374    0.797209    0.794227 0.000135649
         375    0.793463    0.794225 0.000135303
         376    0.792122    0.794219 0.000135059
         377    0.793588    0.794217 0.000134711
         378    0.794658    0.794218 0.000134359
         379    0.793197    0.794216 0.000134032
         380     0.79617    0.794221 0.000133778
         381    0.795402    0.794224 0.000133463
         382    0.797309    0.794232 0.000133358
         383    0.790353    0.794222 0.000133393
         384    0.794516    0.794223 0.000133048
         385    0.796566    0.794229 0.000132842
         386    0.794337    0.794229 0.000132498
         387    0.789869    0.794218 0.000132634
         388    0.794793    0.794219   0.0001323
         389    0.796794    0.794226 0.000132125
         390    0.795292    0.794229 0.000131815
