#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         438     0.87983    0.887027 0.000312398
         439    0.882084    0.887016 0.000311889
         440    0.880704    0.887001  0.00031151
         441    0.886998    0.887001 0.000310804
         442     0.88595    0.886999  0.00031011
         443    0.889209    0.887004  0.00030945
         444    0.890844    0.887013 0.000308874
         445    0.883722    0.887005 0.000308268
         446    0.887271    0.887006 0.000307577
         447    0.890875    0.887014 0.000307011
         448    0.899931    0.887043 0.000307677
         449     0.88364    0.887036 0.000307085
         450    0.894428    0.887052 0.000306841
         451    0.884683    0.887047 0.000306206
         452    0.897542     0.88707 0.000306408
         453    0.900127    0.887099 0.000307084
         454     0.88086    0.887085 0.000306715
         455       0.877    0.887063  0.00030684
         456    0.891474    0.887073  0.00030632
         457    0.892251    0.887084 0.000305859
         458    0.882433    0.887074  0.00030536
         459    0.886682    0.887073 0.000304696
         460    0.885828     0.88707 0.000304045
         461    0.881769    0.887059 0.000303603
         462    0.881599    0.887047 0.000303176
         463     0.87586    0.887023 0.000303482
         464     0.88089     0.88701 0.000303116
         465    0.881819    0.886998  0.00030267
         466    0.886218    0.886997 0.000302025
         467    0.888229    0.886999  0.00030139
         468    0.895551    0.887018 0.000301299
         469    0.881151    0.887005 0.000300916
         470    0.894758    0.887022 0.000300728
         471    0.894539    0.887038 0.000300512
         472     0.88764    0.887039 0.000299878
         473    0.881115    0.887026 0.000299506
         474    0.887713    0.887028 0.000298877
         475    0.876218    0.887005 0.000299113
         476     0.88915    0.887009 0.000298519
         477    0.886305    0.887008 0.000297897
         478     0.88079    0.886995 0.000297557
         479    0.892723    0.887007 0.000297176
         480    0.881384    0.886995 0.000296788
         481    0.881763    0.886984  0.00029637
         482    0.882444    0.886975 0.000295905
         483    0.893599    0.886989  0.00029561
         484    0.891378    0.886998 0.000295139
         485    0.894883    0.887014 0.000294977
         486    0.887467    0.887015 0.000294372
         487     0.89234    0.887026 0.000293971
         488    0.897084    0.887046  0.00029409
         489    0.889423    0.887051 0.000293529
         490    0.882571    0.887042 0.000293072
         491    0.887819    0.887044 0.000292479
         492    0.884348    0.887038 0.000291936
         493    0.883895    0.887032 0.000291414
         494    0.894359    0.887047 0.000291201
         495    0.899123    0.887071 0.000291633
         496    0.878645    0.887054 0.000291539
         497    0.882375    0.887045 0.000291104
         498    0.888003    0.887047 0.000290526
         499    0.888919     0.88705 0.000289968
         500    0.883954    0.887044 0.000289454
