#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         279    0.004895  -0.0018459  0.00152682
         280   -0.041999  -0.0019893  0.00152808
         281    0.031713 -0.00186937  0.00152734
         282 -0.00542674 -0.00188198  0.00152198
         283   0.0282438 -0.00177553  0.00152032
         284  -0.0069995 -0.00179393  0.00151508
         285   0.0116676 -0.00174669   0.0015105
         286  -0.0388571 -0.00187645  0.00151078
         287  0.00695362 -0.00184568  0.00150583
         288    0.048544 -0.00167072  0.00151073
         289  -0.0176251 -0.00172592  0.00150651
         290   0.0415923 -0.00157655   0.0015087
         291   0.0805767 -0.00129424  0.00152971
         292   0.0392746  -0.0011553  0.00153076
         293 -0.00141108 -0.00115617  0.00152554
         294   0.0145057  -0.0011029  0.00152128
         295   -0.012184 -0.00114047  0.00151659
         296   0.0484162-0.000973045  0.00152068
         297   0.0125388-0.000927551  0.00151624
         298  0.00684574-0.000901466  0.00151137
         299 -0.00184744-0.000904629  0.00150632
         300 -0.00728838-0.000925909  0.00150145
         301   0.0287049-0.000827467  0.00149969
         302  -0.0111545-0.000861663  0.00149511
         303   0.0315701-0.000754628    0.001494
         304   0.0139897-0.000706127  0.00148987
         305  0.00174058-0.000698105  0.00148501
         306   0.0049774-0.000679557  0.00148027
         307  -0.0109554-0.000713029  0.00147583
         308  -0.0154724-0.000760949  0.00147182
         309  -0.0232256 -0.00083365  0.00146885
         310 -0.00584002  -0.0008498   0.0014642
         311  -0.0005969-0.000848986  0.00145949
         312  -0.0261401-0.000930048  0.00145706
         313   0.0101973-0.000894497  0.00145284
         314  0.00706392-0.000869152  0.00144844
         315 -0.00551156 -0.00088389  0.00144391
         316  -0.0132583-0.000923049  0.00143987
         317  -0.0218951-0.000989207  0.00143685
         318 -0.00742602 -0.00100945  0.00143247
         319  0.00192568 -0.00100025  0.00142801
         320    -0.00318 -0.00100706  0.00142357
         321   -0.034136 -0.00111026  0.00142287
         322 -0.00055462 -0.00110854  0.00141845
         323   0.0212339 -0.00103937  0.00141574
         324  -0.0319185 -0.00113467  0.00141458
         325 -0.00894414  -0.0011587  0.00141043
         326  -0.0104888 -0.00118732  0.00140639
         327   0.0069599 -0.00116241  0.00140231
         328 -0.00291414 -0.00116775  0.00139805
         329   0.0150789 -0.00111837  0.00139467
         330  -0.0408838 -0.00123887  0.00139564
         331   0.0471799 -0.00109259  0.00139907
         332   0.0196808 -0.00103002  0.00139625
         333  -0.0118529 -0.00106252  0.00139244
         334   0.0298886 -0.00096985  0.00139135
         335    0.027342-0.000885338  0.00138976
         336  0.00516174 -0.00086734  0.00138574
         337  -0.0319263-0.000959503  0.00138469
         338   0.0211797-0.000894003  0.00138214
         339  -0.0342118-0.000992285  0.00138156
         340   0.0142432-0.000947475  0.00137822
         341   0.0375906 -0.00083446   0.0013788
         342  -0.0202365-0.000891191  0.00137594
         343  -0.0160351-0.000935343  0.00137264
         344    0.028811-0.000848871  0.00137137
         345   0.0110024-0.000814519  0.00136782
         346 -0.00494694-0.000826463  0.00136392
         347   0.0190967-0.000769047   0.0013612
         348   -0.010455 -0.00079688  0.00135757
         349 -0.00687638  -0.0008143  0.00135379
         350   0.0168883-0.000763721  0.00135087
         351 -0.00536642-0.000776835  0.00134708
         352   0.0327445-0.000681604  0.00134662
         353  0.00188546-0.000674331  0.00134282
         354 -0.00861094-0.000696751  0.00133922
         355   -0.006012-0.000711724  0.00133553
         356   0.0460711-0.000580311  0.00133823
         357  -0.0455803-0.000706362   0.0013404
         358   0.0419658-0.000587166  0.00134195
         359  -0.0125358-0.000620449  0.00133862
         360   0.0314508-0.000531362  0.00133786
         361 -0.00568606-0.000545641  0.00133423
         362  -0.0179598-0.000593746  0.00133142
         363   0.0452008 -0.00046759  0.00133371
         364   0.0439206-0.000345645  0.00133561
         365  -0.0434111-0.000463632  0.00133715
         366   -0.037938-0.000566021  0.00133741
         367   0.0322051-0.000476727  0.00133675
